id,margin,n_labels,goal1_id,goal1_label,goal1_score,goal2_id,goal2_label,goal2_score
30496,0.016924,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.538495,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.521571
30497,0.011192,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.503114,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.491922
30498,0.005602,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.525882,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.52028
30499,0.019253,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.487163,G3_biodiversity_interactions,How different components of biodiversity interact,0.46791
30500,0.002801,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.394381,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.39158
30501,0.004403,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.522452,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.518049
30502,0.04486,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.521872,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.477012
30503,0.006394,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.567364,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.56097
30504,0.016599,2,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.535644,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.519045
30505,0.014373,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.508113,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.49374
30506,0.031345,2,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.531865,G3_biodiversity_interactions,How different components of biodiversity interact,0.500519
30507,0.002097,2,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.571818,G3_biodiversity_interactions,How different components of biodiversity interact,0.569722
30508,0.018052,2,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.641488,G3_biodiversity_interactions,How different components of biodiversity interact,0.623436
30509,0.011136,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.540702,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.529566
30510,0.029333,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.631243,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.60191
30511,0.001633,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.536709,G3_biodiversity_interactions,How different components of biodiversity interact,0.535076
30512,0.026479,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.531752,G3_biodiversity_interactions,How different components of biodiversity interact,0.505273
30513,0.003947,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.492124,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.488177
30514,0.001322,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.531257,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.529935
30515,0.002163,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.555264,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5531
30516,0.010092,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.550407,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.540314
30517,0.029231,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.554444,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.525213
30518,0.034779,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.482187,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.447408
30519,0.023276,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.545663,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.522387
30520,0.008976,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.580046,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.57107
30521,0.004793,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.638695,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.633901
30522,0.032162,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.668094,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.635932
30523,0.013222,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.552531,G3_biodiversity_interactions,How different components of biodiversity interact,0.539309
30524,0.038473,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.666164,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.627691
30525,0.035944,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.621122,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.585178
30526,0.031954,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.632293,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.600339
30527,0.010564,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.664855,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.654291
30528,0.029656,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.568388,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.538732
30529,0.019274,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.607976,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.588702
30530,0.033915,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.656946,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.623031
30531,0.017248,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.577747,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.560498
30532,0.01872,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.596548,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.577828
30533,0.007926,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.59503,G3_biodiversity_interactions,How different components of biodiversity interact,0.587103
30534,0.009201,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.627927,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.618726
30535,0.005458,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.561133,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.555674
30536,0.020896,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.617862,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.596966
30537,0.02156,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.551634,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.530074
30538,0.01208,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.488851,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.476771
30539,0.023925,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.593534,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.56961
30540,0.000412,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.529667,G3_biodiversity_interactions,How different components of biodiversity interact,0.529256
30541,0.0492,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.627886,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.578686
30542,0.001005,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.575967,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.574963
30543,0.056149,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.629153,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.573004
30544,0.04222,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.612629,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.570408
30545,0.033104,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.539596,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.506492
30546,0.013213,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.56605,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.552837
30547,0.004008,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.608245,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.604237
30548,0.013206,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.467111,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.453905
30549,0.023547,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.537192,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.513645
30550,0.054277,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.541536,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.487259
30551,0.006073,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.528509,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.522437
30552,0.006142,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.554575,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.548434
30553,0.032675,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.561444,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.528768
30554,0.019984,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.632087,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.612103
30555,0.034774,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.519357,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.484583
30556,0.015475,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5467,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.531225
30557,0.005171,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.54995,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.544779
