id,goal1_id,goal1_label,goal1_score
31239,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.496464
31240,G3_biodiversity_interactions,How different components of biodiversity interact,0.583394
31241,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.598125
31242,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.593904
31252,G3_biodiversity_interactions,How different components of biodiversity interact,0.707058
31256,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.681581
31257,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.603374
31259,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.699731
31261,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.618017
31262,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.67487
31263,G3_biodiversity_interactions,How different components of biodiversity interact,0.639814
31264,,,0.0
31265,G3_biodiversity_interactions,How different components of biodiversity interact,0.590406
31270,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.601413
31277,,,0.0
31278,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.630203
31280,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.634139
31289,G3_biodiversity_interactions,How different components of biodiversity interact,0.620669
31291,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.652877
31292,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.558099
31293,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.497198
31294,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.550151
31296,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.627033
31297,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.628599
31298,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.556705
31299,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.591269
31305,G3_biodiversity_interactions,How different components of biodiversity interact,0.543895
31329,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.617589
31331,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.63246
31333,,,0.0
31337,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.590044
31338,,,0.0
31343,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.658903
31363,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.579515
31366,G3_biodiversity_interactions,How different components of biodiversity interact,0.590169
31367,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.581785
31373,G3_biodiversity_interactions,How different components of biodiversity interact,0.585021
31381,G3_biodiversity_interactions,How different components of biodiversity interact,0.590849
31382,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.682465
31383,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.661496
31384,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.665824
31385,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.575979
31388,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.546328
31393,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.588585
31394,G3_biodiversity_interactions,How different components of biodiversity interact,0.625134
31403,G3_biodiversity_interactions,How different components of biodiversity interact,0.581711
31408,G3_biodiversity_interactions,How different components of biodiversity interact,0.52268
31409,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.614131
31410,G3_biodiversity_interactions,How different components of biodiversity interact,0.537371
31415,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.57089
31416,,,0.0
31436,G3_biodiversity_interactions,How different components of biodiversity interact,0.56144
31437,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.530525
31446,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.697606
31451,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.593843
31452,G3_biodiversity_interactions,How different components of biodiversity interact,0.58462
31462,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.504133
31463,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.588515
31464,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.53029
31467,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.60089
31470,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.655849
31471,G3_biodiversity_interactions,How different components of biodiversity interact,0.609732
31474,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.609018
31485,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.60974
31486,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.511385
31489,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.611592
31490,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.587172
31498,G3_biodiversity_interactions,How different components of biodiversity interact,0.543109
31499,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.713605
31500,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.525996
31502,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.54302
31503,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.569343
31505,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.590075
31507,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.564246
31517,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.59782
31518,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.590604
31530,,,0.0
31531,G3_biodiversity_interactions,How different components of biodiversity interact,0.610076
31535,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.517319
31536,G3_biodiversity_interactions,How different components of biodiversity interact,0.534323
31537,G3_biodiversity_interactions,How different components of biodiversity interact,0.583663
31538,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.62162
31539,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.54429
31541,G3_biodiversity_interactions,How different components of biodiversity interact,0.514915
31546,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.602738
31547,G3_biodiversity_interactions,How different components of biodiversity interact,0.524929
31548,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.610287
31549,G3_biodiversity_interactions,How different components of biodiversity interact,0.523274
31550,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.585542
31551,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.571477
31552,G3_biodiversity_interactions,How different components of biodiversity interact,0.589936
31553,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.613803
31554,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.534189
31560,G3_biodiversity_interactions,How different components of biodiversity interact,0.620675
31561,G3_biodiversity_interactions,How different components of biodiversity interact,0.544292
31565,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.585028
31568,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.614251
31569,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.666323
31573,G3_biodiversity_interactions,How different components of biodiversity interact,0.559565
31574,G3_biodiversity_interactions,How different components of biodiversity interact,0.584269
31575,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.507985
31576,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.547943
31577,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.677301
31618,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.623901
31619,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.675833
31620,G3_biodiversity_interactions,How different components of biodiversity interact,0.545183
31632,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.703758
31650,G3_biodiversity_interactions,How different components of biodiversity interact,0.495563
31656,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.711627
31657,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.685058
31658,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.513552
31660,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.635615
31672,,,0.0
31677,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.642178
31680,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.500712
31691,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.522879
31693,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.624413
31694,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.559832
31708,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.558106
31709,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.574971
31713,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.552391
31719,G3_biodiversity_interactions,How different components of biodiversity interact,0.550622
